word
abcházsko
abdiáš
abrahám
absolon
abuja
adam
adamať
adamec
adamech
adamecová
adamiš
adamko
adamkovič
adamov
adamovič
adamus
adamčo
adela
adelka
aden
ado
adolf
adrián
adriána
adygejsko
adámek
adámeková
afganistan
afrika
aggeus
agnesa
agáta
akkra
alabama
alah
alan
alandy
albert
albrecht
albánsko
albín
albína
alena
alexander
alexandra
alexej
aleš
alfonz
alfréd
alica
aljaška
alojz
alpy
altman
alžbeta
alžír
alžírsko
ambrož
ambruš
ambróz
amcha
ammán
amos
amrich
amsterdam
amália
anabela
anastázia
anaxagoras
andorra
andoč
andrea
andreides
andrej
andrejco
andris
andruch
andy
andó
aneta
anežka
angela
angelika
anglicko
angola
ankara
anna
antal
antalovič
antananarivo
antl
antolík
anton
antoš
antálek
antónia
ančic
apalovič
argaláš
argentína
aristoteles
arizona
arkansas
arménsko
arno
arnold
arpád
artemis
artúr
arábia
asmara
astrachán
asunción
asztalos
atény
auer
augusta
augustín
aurel
aurélia
austrália
azerbajdžan
ašchabad
babarik
babica
babirád
babič
babiš
babjak
babnič
babus
babák
babčo
babčák
bachleda
bachratá
bachratý
bacula
badura
badžgoň
badžo
bagdad
bago
bahamy
bahrajn
bajer
bajko
bajza
baka
bako
bakoš
baku
bakuľa
balabán
balaj
balaš
balaško
balažovič
balažovjech
balciar
balco
balega
balej
baleáry
bali
baliga
balko
balla
ballek
balog
balogh
baltazár
balvín
balák
baláž
balúch
bamako
bangkok
bangladéš
bango
bangui
banjul
banáš
baník
banínec
bara
baran
baranovič
barbados
barbara
barbora
barborík
bardejov
bari
bariak
barkus
barnák
barta
bartakovič
bartek
bartko
bartl
bartolomej
bartolák
bartovic
bartoš
barák
baráth
basseterre
bauco
baudyš
bauer
bauko
bavko
bavorsko
bazilej
bača
bačko
bačkovský
bačo
bačovská
bačovský
bačuvčík
bačík
baďura
baľo
baša
bašo
baťala
baťo
bebrava
bebčák
bechná
bechný
bednár
begala
behan
behán
behún
behúň
behýl
bejrút
bekeš
belaj
belaník
belehrad
beleš
belfast
belgicko
belica
belko
belmopan
belo
benda
beneš
benin
benjamín
benko
benkovič
benátky
benčať
benčík
beran
berho
berko
berlín
bermudy
bern
bernard
bernolák
bernát
bero
berta
beránek
beseda
beskydy
betlehem
beták
bezek
bezák
beáta
beátka
bečák
beňa
beňadik
beňo
beňuš
beňuška
bhután
bianka
bibiána
bicek
biela
bielik
bielorusko
biely
bihár
bilko
bilský
binda
binčík
biro
biroš
birčák
biskup
bissau
bič
bičan
biškek
blaho
blahoslav
blahota
blahušiak
blahút
blanka
blanár
blatnický
blaško
blaškovič
blažej
blažek
blažena
blcha
blecha
blicha
bliznák
bláha
blšťák
bobka
bobok
bobor
bobrovník
bobuľa
bobák
bobček
bochnovič
boda
bodnár
bodrog
bodva
bodzík
bogdan
bogota
bogár
bohdan
bohdana
bohumil
bohumír
bohuslav
bohuslava
bohuš
boháček
bojtár
boldiš
bolebruch
boledovič
bolehradský
boleslav
bolgáč
bologna
bolívia
bombík
bondra
bonec
bonifác
bončik
bordáč
borecká
borecký
borguľa
boris
borneo
borovka
borovská
borovský
boroš
borík
boston
bosák
bot
botek
botka
botková
botlík
botová
botswana
botík
boďo
boňko
boška
boško
bošák
božek
božena
boženík
božica
božidara
brachna
brandenbursko
branislav
branislava
bratislava
braxatoris
brazzaville
brazília
braňa
braňo
brašov
brdár
brehuv
brejcha
brezina
brezniak
brezno
brezovská
brezovský
brečka
brhlík
briestenský
brigita
brita
brna
brodňanská
brodňanský
bronislava
brož
bruno
brunovská
brunovský
brusel
bruška
bruško
brémy
brčák
bubenčík
bubík
bucha
buchta
buchtík
budapešť
budyšín
budzák
buffa
bugár
bujalko
bukovina
bukurešť
bukva
bula
bulava
bulharsko
bulko
bulla
buraľ
bureš
burján
burzala
butala
buza
buzga
buzássy
buzík
bučko
buľko
buľovský
buš
bušo
bušík
bydgoszcz
bystrá
bystrík
bystrý
bytča
bába
bálint
bánsky
bárta
bártfai
bílek
bíreš
bíro
bízik
bôrik
búci
búr
cabadaj
cabaj-čápor
caban
canberra
capka
capák
caracas
carihrad
cecília
cedzo
cehlárik
centaurus
centek
ceplák
cesnak
cestár
chabada
chakasko
chartúm
charvát
charvátová
chicago
chiňar
chleban
chlebnická
chlebnický
chládek
chmúrny
chochol
chodúr
choleva
choma
chorvátsko
chovan
chovanec
chrkavá
chrkavý
chrobák
chudina
chudo
chudoba
chudomel
chudovská
