i	1000000	OTHER
u	814764	PREPOSITION
je	802271	VERB
na	404372	PREPOSITION
a	334759	OTHER
kategorija	234611	NOUN,OTHER
od	220865	PREPOSITION
za	219156	PREPOSITION
s	146801	NOUN,PREPOSITION
kao	132768	OTHER
godine	114349	NOUN,OTHER	godina
koji	112062	OTHER
ng	107007	OTHER
ije	100652	OTHER
ija	87007	OTHER
do	86567	NOUN,PREPOSITION
iz	82802	PREPOSITION
ili	80504	OTHER
referen	67555	OTHER
o	67501	PREPOSITION
što	62996	OTHER
također	61364	OTHER
vanjski	58439	ADJECTIVE
linkovi	57757	NOUN,OTHER	link
objekti	57354	NOUN,OTHER	objekat
koja	56613	OTHER
koje	48857	OTHER
bio	48693	OTHER
po	48017	PREPOSITION
ima	45535	VERB
nakon	44735	PREPOSITION
katalog	43194	NOUN,OTHER
iju	42943	OTHER
spisak	37799	NOUN,OTHER
može	36214	OTHER
gdje	35365	OTHER
mjesto	34995	NOUN,PREPOSITION
stanovništva	34777	NOUN,OTHER	stanovništvo
oko	34287	NOUN,PREPOSITION	oka
kod	32654	NOUN,PREPOSITION
nije	30348	OTHER
bila	30059	NOUN,OTHER	bilo
naselja	29224	NOUN,OTHER	naselje
općine	28618	NOUN,OTHER	općina
kada	27586	NOUN,OTHER	kad
između	26756	PREPOSITION
nalazi	26596	NOUN,OTHER	nalaz
tokom	26112	NOUN,PREPOSITION	tok
godina	25809	NOUN,OTHER
pogledajte	25760	OTHER
sg	25738	OTHER
prema	25483	PREPOSITION
zbog	24853	PREPOSITION
om	24780	OTHER
stanovnika	24770	NOUN,OTHER	stanovnik
sastavu	24524	NOUN,OTHER	sastav
mogu	23438	OTHER
objekata	23434	NOUN,OTHER	objekat
dok	23152	NOUN,OTHER
kako	23015	OTHER
pod	22905	NOUN,PREPOSITION
naseljeno	22342	ADJECTIVE	naseljen
iji	22282	OTHER
samo	22038	ADJECTIVE	sam
više	21880	ADJECTIVE,PREPOSITION	visok
sajtu	21713	NOUN,OTHER	sajt
literatura	21523	NOUN,OTHER
prvi	21093	ADJECTIVE
historija	20352	NOUN,OTHER
galaksija	20199	NOUN,OTHER
bilo	20181	NOUN,OTHER
dva	20137	OTHER
dio	19957	NOUN,OTHER
fran	19537	PROPER_NOUN
popisu	19300	NOUN,OTHER	popis
jedan	19271	OTHER
sve	19096	NOUN,OTHER
pro	18964	NOUN,OTHER
sadrži	18462	OTHER
će	18272	OTHER
stanovništvo	18091	NOUN,OTHER
novi	18026	NOUN,ADJECTIVE	nova
biti	18019	NOUN,VERB	bit
tri	17886	OTHER
minuta	17878	NOUN,OTHER	minut
pg	17582	OTHER
bosne	17164	OTHER
hrvatskoj	16541	ADJECTIVE	hrvatski
magnituda	16512	OTHER
hrvatske	16487	ADJECTIVE	hrvatski
popis	16421	NOUN,OTHER
uglovnih	16341	OTHER
ljudi	16238	NOUN,OTHER	čovek
ih	16074	OTHER
vrijeme	16061	NOUN,OTHER
podataka	16046	NOUN,OTHER	podatak
nekoliko	15731	OTHER
porodi	15658	NOUN,OTHER	porod
naselje	15585	NOUN,OTHER
imaju	15410	OTHER
tako	15324	OTHER
zemlje	15008	NOUN,OTHER	zemlja
još	14851	OTHER
egovine	14831	OTHER
poznat	14813	ADJECTIVE
dvije	14469	OTHER
prije	14431	PREPOSITION
miliona	14354	NOUN,OTHER	milion
prvo	14330	ADJECTIVE	prvi
toga	14169	NOUN,OTHER
iako	14150	OTHER
ovaj	14047	OTHER
bili	13943	OTHER
republike	13915	NOUN,OTHER	republika
jer	13883	OTHER
kasnije	13865	ADJECTIVE	kasan
broj	13684	NOUN,OTHER
grad	13524	NOUN,OTHER
grada	13338	NOUN,OTHER	grad
općini	13011	NOUN,OTHER	općina
često	12893	ADJECTIVE	čest
deset	12889	OTHER
najveći	12887	ADJECTIVE	velik
drugi	12795	ADJECTIVE
koristi	12738	NOUN,OTHER	korist
međutim	12709	OTHER
baza	12609	NOUN,OTHER
hiljada	12564	NOUN,OTHER
protiv	12489	PREPOSITION
svoje	12478	OTHER
stare	12424	NOUN,ADJECTIVE	stara
sk	12407	OTHER
uz	12383	PREPOSITION
zavod	12361	NOUN,OTHER
sljedeći	12294	ADJECTIVE
statistiku	12125	NOUN,OTHER	statistika
pri	12070	PREPOSITION
strane	12019	NOUN,ADJECTIVE	strana
bez	12017	NOUN,PREPOSITION
dana	11860	NOUN,OTHER	dan
ako	11849	OTHER
kroz	11830	PREPOSITION
opći	11666	ADJECTIVE
projekt	11527	NOUN,OTHER
rata	11520	NOUN,OTHER	rat
nisu	11491	OTHER
sazviježđu	11442	OTHER
udaljenost	11439	NOUN,OTHER
obično	11438	ADJECTIVE	običan
bosni	11392	OTHER
ove	11348	OTHER
datoteka	11326	NOUN,OTHER
teritorijalne	11177	ADJECTIVE	teritorijalni
sazviježđe	11155	OTHER
kon	11140	OTHER
reorganiza	11115	OTHER
druge	11106	NOUN,ADJECTIVE	drug
bilješke	11089	NOUN,OTHER	bilješka
napravio	11074	OTHER
sloveniji	11018	OTHER
otkriće	11004	NOUN,OTHER
jedini	10993	ADJECTIVE
atlas	10993	NOUN,OTHER
najbliži	10912	ADJECTIVE	blizak
imao	10907	OTHER
strani	10845	NOUN,ADJECTIVE	strana
astronomski	10824	ADJECTIVE
slovenija	10793	PROPER_NOUN
messier	10785	OTHER
astronomska	10752	ADJECTIVE	astronomski
interaktivni	10744	OTHER
najbližih	10703	ADJECTIVE	blizak
bazirano	10697	OTHER
ovo	10662	OTHER
simbad	10650	OTHER
koju	10649	OTHER
otkriveni	10635	OTHER
euklidsku	10634	OTHER
grupe	10621	NOUN,OTHER	grupa
uključujući	10540	VERB
preko	10524	PREPOSITION
grupa	10455	NOUN,OTHER
aladin	10439	OTHER
regija	10407	NOUN,OTHER
utakmi	10392	OTHER
ijom	10356	OTHER
spe	10342	OTHER
ova	10297	OTHER
pregledaču	10291	OTHER
među	10289	NOUN,PREPOSITION	međa
rođeni	10282	ADJECTIVE	rođen
put	10197	NOUN,PREPOSITION
egovini	10004	OTHER
hrvatska	9873	ADJECTIVE,PROPER_NOUN	hrvatski
četiri	9831	OTHER
danas	9696	OTHER
sarajevo	9637	PROPER_NOUN
ar	9622	NOUN,OTHER
države	9577	NOUN,OTHER	država
vijeka	9544	NOUN,OTHER	vijek
bosna	9430	PROPER_NOUN
knjiga	9397	NOUN,OTHER
jedna	9391	OTHER
ime	9272	NOUN,OTHER
poput	9200	PREPOSITION
so	9190	NOUN,OTHER	sol
nego	9155	NOUN,OTHER	nega
ijama	9103	OTHER
sastav	9102	NOUN,OTHER
već	9003	OTHER
galaksije	8975	NOUN,OTHER	galaksija
veliki	8928	ADJECTIVE	velik
posebno	8894	ADJECTIVE	poseban
udaljena	8763	ADJECTIVE	udaljen
sistem	8608	NOUN,OTHER
njegov	8606	OTHER
apsolutna	8574	ADJECTIVE	apsolutan
prečnik	8570	OTHER
egovina	8519	OTHER
ja	8507	OTHER
vrsta	8487	NOUN,OTHER
eae	8460	OTHER
film	8458	NOUN,OTHER
najmanji	8448	ADJECTIVE	mal
postoji	8376	OTHER
kojem	8351	OTHER
republika	8342	NOUN,OTHER
organiza	8334	OTHER
zajedno	8280	OTHER
županija	8277	NOUN,OTHER
puta	8251	NOUN,OTHER	put
prividna	8248	OTHER
bosanskoher	8182	OTHER
uglavnom	8179	OTHER
imala	8170	OTHER
vrlo	8125	OTHER
sekven	8112	OTHER
tada	8060	OTHER
drugih	8025	ADJECTIVE	drugi
dnk	7946	NOUN,OTHER
neki	7916	OTHER
glavni	7850	ADJECTIVE
ama	7849	OTHER
ovog	7843	OTHER
gena	7836	OTHER
imalo	7828	OTHER
prva	7771	ADJECTIVE	prvi
kojima	7710	OTHER
zatim	7694	OTHER
osim	7678	PREPOSITION
ćelije	7678	NOUN,OTHER	ćelija
ćelija	7551	NOUN,OTHER
vrste	7521	NOUN,OTHER	vrsta
oni	7455	OTHER
najbolji	7404	ADJECTIVE	dobar
mjesta	7385	NOUN,OTHER	mjesto
državni	7347	NOUN,ADJECTIVE	država
autor	7298	NOUN,OTHER
država	7251	NOUN,OTHER
njegova	7192	OTHER
predstavlja	7146	OTHER
napomena	7140	NOUN,OTHER
ulogu	7139	NOUN,OTHER	ulog
sistema	7094	NOUN,OTHER	sistem
medi	7053	OTHER
ug	7045	OTHER
odnosno	7040	OTHER
način	7037	NOUN,OTHER
sarajevu	7009	OTHER
