word	pos_values
arfa	noun
argaudas	name
argentina	name
argininas	noun
argonas	noun
arija	noun
ariogala	name
aristokratija	noun
aristotelis	name
aritmetika	noun
arka	noun
arkadijus	name
arkangelas	noun
arkivyskupas	noun
arklas	noun
arkliavagis	noun
arklidė	noun
arkliena	noun
arklys	noun
arktis	name
arlauskas	name
armandas	name
armija	noun
armuo	noun
armėnas	noun
armėnija	name
armėniškai	adv
armėniškas	adj
armėnė	noun
armėnų	noun
arnas	name
arnika	noun
arsenas	noun
artemidė	name
artemijus	name
arterija	noun
arti	adv,prep,verb
artikelis	noun
artilerija	noun
artimas	adj,noun
artišokas	noun
artojas	noun
artumas	noun
artėti	verb
artūras	name
aruba	name
arvydas	name
arėjas	name
arūnas	name
arūnė	name
asamblėja	noun
asanas	name
asanavičius	name
asas	noun
asfaltas	noun
asilas	noun
asmara	name
asmeninis	adj
asmenukė	noun
asmenuotė	noun
asmenvardis	noun
asmenybė	noun
asmuo	noun
asociacija	noun
aspazija	name
aspirinas	noun
asta	name
astana	name
astatis	noun
astaška	name
asteroidas	noun
astikas	name
astrauka	name
astrauskas	name
astrava	name
astravas	name
astrofizika	noun
astrologija	noun
astronautas	noun
astronomas	noun
astronomija	noun
asunsjonas	name
asė	noun
atakuoti	verb
atanazas	name
ataskaita	noun
atdaras	adj
ateidamas	verb
ateidavus	verb
ateinant	verb
ateisiant	verb
ateiti	verb
ateitis	noun
ateivis	noun
ateizmas	noun
atgal	adv
atidarant	verb
atidarius	verb
atidarydamas	verb
atidarydavus	verb
atidarysiant	verb
atidaryta	adj
atidaryti	verb
atidavus	verb
atidavėja	noun
atidavėjas	noun
atiduodamas	verb
atiduodant	verb
atiduodavus	verb
atiduosiant	verb
atiduoti	verb
atidus	adj
atimtis	noun
atkalbėti	verb
atkeliaudamas	verb
atkeliaudavus	verb
atkeliaujant	verb
atkeliausiant	verb
atkeliauti	verb
atkeliavus	verb
atkočius	name
atkočiūnas	name
atlaikas	noun
atlaikyti	verb
atleisti	verb
atletas	noun
atletika	noun
atlikti	verb
atlipti	verb
atmesti	verb
atmintinė	noun
atmintis	noun
atmosfera	noun
atnešti	verb
atolas	noun
atomas	noun
atominis	adj
atostogos	noun
atradus	verb
atrandant	verb
atranka	noun
atrasdamas	verb
atrasdavus	verb
atrasiant	verb
atrasti	verb
atrinkti	verb
atrodyti	verb
atsakant	verb
atsakingas	adj
atsakius	verb
atsakomas	adj
atsakomybe	noun
atsakomybė	noun
atsakydamas	verb
atsakydavus	verb
atsakymas	noun
atsakysiant	verb
atsakyti	verb
atsibosti	verb
atsiminti	verb
atsiprašau	intj
atsiprašyti	verb
atsirasti	verb
atsisakyti	verb
atsistebėti	verb
atsisveikinti	verb
atsisėsti	verb
atsitikti	verb
atsitiktinis	adj
atsitraukti	verb
atsižiūrėti	verb
atskaitomybė	noun
atskiras	adj
atspindėti	verb
atstovas	noun
atstovybė	noun
atsuktuvas	noun
atvaizdas	noun
atvejais	adv
atvejis	noun
atverti	verb
atvykti	verb
atėjus	verb
atėnai	name
atėnė	name
audenis	name
audiencija	noun
audinys	noun
audinė	noun
audra	name,noun
audrius	name
audronius	name
audronė	name
audėjas	noun
augalas	noun
augalija	noun
augti	verb
augustaitis	name
augustauskas	name
augustavičius	name
augustinas	name
augustinavičius	name
auka	noun
aukcionas	noun
auklas	noun
auklė	noun
aukoti	verb
auksakalys	noun
auksas	noun
auksinis	adj
aukuras	noun
aukškalnis	name
aukštai	adv
aukštaitija	name
aukštaitis	noun
aukštaitiškai	adv
aukštaitiškas	adj
aukštas	adj,noun
aukštikalnis	name
aukštuolis	name
aukščiau	adv,prep
aulas	noun
aumuo	noun
aure	adv,conj
aurelija	name
aurelijus	name
aurimas	name
ausinis	adj
ausis	noun
auskaras	noun
austi	verb
australija	name
austras	noun
austrija	name
austriškas	adj
austrė	noun
austėja	name
ausčioti	verb
autas	noun
auti	verb
