are	usually	1150
to	her	1147
as	its	1144
wanted	to	1144
aspects	of	1143
any	other	1143
carried	out	1142
and	political	1142
to	build	1141
focused	on	1141
set	up	1141
life	of	1141
century	and	1140
had	not	1139
sense	of	1138
reported	that	1137
city	and	1137
the	start	1136
an	american	1136
suggests	that	1135
to	write	1135
first	to	1135
considered	the	1134
in	several	1133
has	an	1133
nbsp	bc	1133
combination	of	1133
wrote	that	1133
field	of	1132
the	moon	1132
of	war	1131
made	the	1131
that	she	1131
to	describe	1130
establishment	of	1130
and	there	1126
claimed	that	1126
basis	of	1125
year	old	1125
the	average	1123
tend	to	1123
percent	of	1123
the	upper	1123
attempts	to	1123
allowed	to	1122
the	universe	1120
the	political	1119
even	though	1118
also	called	1118
went	on	1118
the	set	1118
the	supreme	1117
to	protect	1116
and	new	1115
the	latin	1114
the	territory	1114
made	of	1114
the	ground	1114
view	of	1113
to	nbsp	1111
work	in	1110
to	establish	1110
roman	empire	1109
left	the	1108
use	in	1107
in	was	1107
was	introduced	1106
invasion	of	1105
opposed	to	1103
that	all	1102
they	can	1101
of	government	1100
only	in	1100
formation	of	1100
contributed	to	1096
were	in	1095
the	dutch	1095
and	may	1095
were	used	1094
went	to	1093
making	it	1092
it	the	1092
their	first	1092
by	their	1092
in	south	1092
likely	to	1091
applied	to	1090
the	surface	1089
above	the	1088
expected	to	1088
with	no	1087
so	called	1087
the	existence	1086
up	of	1083
sent	to	1082
in	india	1081
created	by	1080
all	time	1079
sought	to	1078
and	social	1078
are	more	1078
so	the	1078
versions	of	1078
for	each	1078
in	japan	1077
to	win	1076
about	of	1075
of	europe	1075
people	who	1074
the	introduction	1074
one	or	1073
the	son	1072
of	art	1072
people	in	1071
capable	of	1071
was	held	1069
him	in	1068
for	some	1068
influence	of	1067
nbsp	billion	1067
based	in	1067
levels	of	1066
has	become	1065
have	to	1064
defined	as	1063
the	water	1063
city	in	1063
in	after	1063
become	the	1062
in	but	1062
portion	of	1062
award	for	1061
the	long	1060
was	elected	1060
south	africa	1059
but	they	1057
the	theory	1057
over	time	1057
they	would	1056
by	some	1056
his	family	1056
and	therefore	1055
enough	to	1055
but	this	1054
was	given	1053
him	and	1051
century	bc	1051
and	her	1051
state	and	1050
the	establishment	1050
had	no	1050
the	senate	1050
long	term	1050
relations	with	1049
or	to	1048
up	in	1048
lived	in	1048
the	character	1047
was	created	1045
out	the	1045
at	all	1045
included	in	1043
definition	of	1043
the	ottoman	1042
introduction	of	1040
might	be	1039
effects	of	1038
and	south	1038
seen	in	1037
relationship	with	1035
were	made	1034
of	being	1034
for	which	1031
living	in	1029
to	determine	1029
the	ability	1028
continue	to	1027
the	line	1027
was	no	1025
other	hand	1025
two	of	1025
to	all	1024
to	those	1024
outside	of	1024
in	various	1024
to	reduce	1023
region	of	1023
to	some	1023
the	building	1022
course	of	1021
power	of	1019
language	of	1018
the	christian	1017
the	economy	1017
because	they	1016
also	in	1015
way	of	1012
leader	of	1012
changes	in	1011
best	known	1010
length	of	1010
made	up	1008
the	event	1008
however	in	1006
had	become	1005
structure	of	1004
was	built	1003
result	in	1002
site	of	1002
middle	ages	1002
from	other	1002
such	that	1001
and	this	1000
was	appointed	1000
in	for	997
secretary	of	997
part	in	995
it	became	995
capital	of	994
in	part	994
by	its	993
focus	on	992
from	this	991
is	said	991
given	the	990
was	originally	990
the	ball	989
possible	to	989
in	china	988
equivalent	to	988
he	could	988
the	initial	988
developed	by	987
in	recent	986
added	to	986
years	and	986
of	water	986
only	to	982
of	light	982
comes	from	982
million	in	982
to	ensure	982
to	serve	981
the	fall	981
had	an	980
start	of	980
form	the	978
was	still	978
for	any	976
often	used	975
years	after	975
of	in	973
of	st	973
line	of	971
the	formation	971
but	is	970
species	of	970
of	whom	968
the	need	968
in	paris	968
be	considered	967
as	their	967
the	pacific	966
minister	of	966
noted	that	965
time	to	964
of	world	963
to	increase	963
of	india	963
thus	the	962
his	brother	962
the	jewish	962
the	social	961
which	it	961
that	if	960
believe	that	960
directed	by	960
front	of	959
analysis	of	958
shortly	after	958
of	jesus	958
is	possible	957
hall	of	957
not	been	957
how	to	955
following	year	954
the	value	953
states	of	952
account	of	950
the	rise	950
the	size	949
the	home	949
the	centre	949
