word
bez
blizu
brez
do
duž
f
ispod
ispred
iz
iza
između
iznad
izvan
k
kod
kontra
kraj
krajem
kroz
med
meste
mesto
među
mimo
mjesto
na
nad
nakon
naprema
nasred
nasuprot
navrh
niz
o
od
oko
okolo
osim
po
pod
pokraj
pomoću
poput
poradi
pored
posle
poslije
povodom
povrh
poza
pre
pred
preko
prema
prez
preza
pri
prije
protiv
put
radi
s
sem
sred
sredinom
tijekom
tokom
u
umesto
umjesto
unatoč
unutar
uoči
uprkos
usled
uslijed
usprkos
usred
uz
uzduž
v
van
više
vrh
vu
z
za
zad
zahvaljujući
zbog
ćez
čez
širom
