word
ac
après
attendu
au-dedans
avant
avec
because
bicause
ca
cheu
cheux
chez
concernant
contre
courant
dans
de
depuis
derjo
derrière
dessous
devant
dixit
ds
durant
dvt
dès
en
endéans
entenant
entre
entremi
envers
excepté
fors
hormis
hors
joignant
jusque
lès
malgré
malgrés
modulo
moins
moyennant
niveau
nonobstant
outre
par
par-delà
par-dessus
par-devant
par-devers
parce
parmi
parmis
passé
pendant
plein
pour
pr
question
sampai
sans
sauf
selon
senza
sous
ss
sub
suivant
sur
touchant
vers
versus
via
vo
voici
voilà
vs
vu
yousque
à
ès
ôté
